price,bedrooms,bathrooms,sqft_living,sqft_lot,yr_built,lat,long
427000,2,1,920,3780,1910,47.6576,-122.348
508450,4,1.75,1520,9600,1955,47.5763,-122.154
705000,3,2,1460,6250,1912,47.6693,-122.333
550000,1,1.5,1900,40600,1977,47.4718,-122.009
380000,3,1.5,1430,11173,1955,47.5734,-122.153
539900,3,2.5,2500,4203,2001,47.5346,-121.875
330000,2,1,720,7250,1943,47.5267,-122.032
455000,2,1,1140,5720,1947,47.6827,-122.298
510000,4,4,3530,10935,1992,47.3016,-122.342
206000,3,1,1320,7000,1967,47.2787,-122.205
592500,4,3,2170,8240,1968,47.6291,-122.093
744000,3,2.5,2020,7512,1981,47.6927,-122.206
334500,3,2.5,1990,3694,1989,47.3872,-122.154
886000,4,2,2660,3900,1923,47.6398,-122.306
600000,4,2.5,2360,13500,1973,47.6315,-122.103
850000,3,2,2740,101930,1999,47.5056,-121.77
550000,3,1.75,1360,5850,1938,47.5711,-122.391
184900,2,1,1230,5000,1911,47.2064,-121.988
370000,2,1,1040,4172,1946,47.6308,-122.302
480000,4,2.5,2700,9700,1978,47.7752,-122.198
579000,3,1.75,1800,4429,1906,47.6842,-122.357
339275,3,1.5,1590,7260,1964,47.7753,-122.353
425000,3,2.75,1360,542322,1955,47.2069,-122.024
170000,3,1.75,1370,10780,1959,47.4727,-122.298
950000,4,2.5,3320,7644,1995,47.5541,-122.106
623000,4,2.5,2980,9235,1977,47.5513,-122.162
477000,3,2.5,1350,2053,2005,47.6758,-122.386
600000,3,2.25,1480,5400,1914,47.6095,-122.296
570000,3,2,1640,2808,1924,47.5945,-122.291
515000,4,2.5,2680,7178,2004,47.5325,-121.856
805000,4,2.25,2440,9889,1952,47.6932,-122.3
555000,4,2.5,2920,24074,1997,47.381,-122.056
245000,3,2.25,1780,9598,1985,47.3718,-122.182
638150,4,2.5,2170,7275,1978,47.5672,-122.09
1650000,4,4.5,5550,16065,2003,47.5455,-122.214
269950,4,2.5,2060,13500,1968,47.4229,-122.153
159100,2,1,790,7095,1944,47.4928,-122.239
550000,3,1,1010,6120,1942,47.6648,-122.204
299000,2,1,1040,4600,1950,47.5387,-122.277
1380000,4,3.5,3130,4500,2014,47.677,-122.33
249500,2,1,900,4500,1951,47.4881,-122.204
700000,4,1,1470,5450,1918,47.6458,-122.306
275000,4,1,1080,26114,1900,47.3834,-122.215
565000,3,2.25,2440,8378,1962,47.7705,-122.26
425000,4,1.75,2520,11017,1956,47.7604,-122.356
480000,3,2.25,1820,13362,1977,47.5898,-122.052
515000,3,2.25,1820,13362,1977,47.5898,-122.052
420000,4,2.5,3040,24123,1999,47.2667,-122.216
610000,5,3.25,3490,23400,1957,47.5701,-122.124
849000,4,1.5,2440,8040,1950,47.7081,-122.374
718000,3,1.75,2280,3446,1949,47.715,-122.282
295000,3,2.25,1980,8000,1974,47.3149,-122.378
871000,5,1.75,2360,6150,1940,47.6732,-122.4
430000,3,3.75,3890,7140,1943,47.5073,-122.239
405000,2,1,910,6490,1942,47.6892,-122.306
340000,3,2,1140,11620,1994,47.4991,-121.783
675000,4,2.5,2390,5249,2006,47.6194,-122.026
480000,3,1,1150,4945,1943,47.5663,-122.379
362500,5,2,2330,8586,1961,47.7671,-122.334
752888,3,2.5,2420,9000,1987,47.6599,-122.146
255000,4,1.75,960,8863,1949,47.5372,-122.289
283700,1,1.75,1010,10900,1968,47.7391,-121.982
335000,4,2.5,2370,6000,2001,47.3732,-122.179
278000,4,2.25,2400,7738,1964,47.4562,-122.33
731000,5,2.5,3670,8960,1973,47.6654,-122.142
335000,3,1.5,1140,15890,1985,47.4752,-121.757
334200,3,1.75,1410,45302,1980,47.7077,-121.914
642000,6,1,1530,4305,1921,47.6862,-122.31
540000,4,1.75,1720,4240,1925,47.579,-122.294
299000,3,2.5,1620,79993,1960,47.2138,-121.982
560000,3,1.75,1570,4375,1940,47.5889,-122.389
852000,5,2.75,1990,3750,1913,47.6733,-122.358
440000,3,1.75,1550,7820,1981,47.717,-122.163
517000,4,1,1650,8250,1966,47.6366,-122.118
379000,2,1,800,6380,1940,47.691,-122.309
360000,2,1,930,6098,1919,47.5289,-122.03
645000,4,1.5,2550,4000,1926,47.6811,-122.318
217000,2,1,720,4760,1942,47.496,-122.186
255000,2,1,620,4760,1941,47.5292,-122.376
625000,3,2.5,2360,12164,1987,47.5596,-122.022
680000,3,1.75,1760,8400,1960,47.5355,-122.39
615000,5,2.25,2480,12070,1978,47.631,-122.052
239000,3,1,1040,6860,1942,47.5121,-122.375
462500,3,2.5,1656,108900,1985,47.3758,-122.425
619400,4,2,2090,3610,1927,47.6881,-122.313
975000,6,2.75,2520,54160,1954,47.4969,-122.376
330000,2,1,700,4000,1943,47.5487,-122.391
985000,4,3.25,4030,36762,1988,47.7235,-122.039
430000,2,1,760,7114,1946,47.7005,-122.352
2460000,4,5.25,6500,14986,2001,47.6304,-122.236
219000,3,2,1090,7350,1990,47.3687,-122.085
1600000,4,2.5,2980,13341,1928,47.704,-122.245
715000,4,2.25,1900,8272,1966,47.5803,-122.227
950000,4,2.5,2790,15653,1964,47.5477,-122.215
425000,2,1,1280,5026,1951,47.6938,-122.312
239000,3,1,1510,15022,1962,47.3304,-122.304
310000,1,1,920,8282,1944,47.761,-122.214
400000,2,1,700,8120,1927,47.6962,-122.321
428000,2,1.75,1980,44550,1977,47.4193,-122.444
415000,4,4,2740,8250,1990,47.3735,-122.156
401000,2,1,1400,8220,1949,47.7228,-122.357
292000,3,1.75,2270,7156,1948,47.4864,-122.316
291750,3,2.25,1310,12825,1950,47.4515,-122.368
227000,3,1.75,1680,7455,1968,47.3112,-122.378
675000,3,2.25,2260,13209,1977,47.6385,-122.167
397500,3,2.25,1350,980,2007,47.5998,-122.312
206000,2,1.5,1820,8867,1921,47.4764,-122.269
1190000,3,3.5,3380,3333,2008,47.6162,-122.288
427500,4,2.5,2430,3249,2010,47.5048,-122.155
115000,2,1,940,6000,1943,47.4907,-122.336
559000,3,1.5,2070,5386,1948,47.6896,-122.374
420000,4,1,1510,1501,1906,47.6526,-122.342
550000,4,1.75,2550,39460,1982,47.7707,-122.123
282150,2,1,700,5940,1948,47.7289,-122.337
260000,3,1,1150,3090,1910,47.5506,-122.276
428000,3,2.5,2340,3466,2004,47.5322,-121.851
319950,3,3.25,1510,1245,2007,47.7293,-122.343
552000,2,1,1150,5000,1924,47.6846,-122.317
637000,4,2.75,2190,2867,1929,47.6868,-122.308
213000,4,1.75,1980,9000,1978,47.3071,-122.381
215000,3,1,960,7200,1958,47.4583,-122.353
590000,3,1.75,2180,6120,1949,47.6501,-122.405
390000,4,2.5,2560,43560,1989,47.3692,-122.047
287000,4,2.25,2270,11997,1959,47.4095,-122.296
580000,5,2.75,3550,9600,1960,47.6766,-122.186
424000,3,2,1330,5632,1988,47.5745,-122.017
1320000,4,3.25,3470,11843,1989,47.5513,-122.135
623500,4,3,1550,3350,1918,47.6583,-122.362
260000,2,1,570,81893,1936,47.4433,-122.444
906000,3,2.5,2030,1800,2013,47.6199,-122.3
330000,3,2,1500,11233,1987,47.7279,-121.967
275000,2,1,920,7688,1955,47.5281,-122.362
290000,3,1,1470,8200,1953,47.7347,-122.302
599950,2,1,1150,3775,1917,47.6539,-122.329
550000,4,3,4180,35169,1986,47.4,-122.027
411000,4,2.75,2150,9915,1976,47.5378,-122.17
826000,3,3.25,2330,4000,1964,47.5882,-122.295
400000,4,2,2680,13680,1943,47.4887,-122.192
342000,3,2.5,1740,2226,2008,47.525,-122.366
475000,2,1.75,1320,3420,1955,47.6639,-122.399
1210000,4,3.5,3150,5500,2014,47.6644,-122.293
455000,4,3,2480,9238,1913,47.4701,-122.364
850000,4,3,3330,4000,1958,47.6559,-122.344
185000,3,1,1010,6400,1971,47.3027,-122.376
239900,4,1.75,1570,18730,1960,47.3999,-122.301
765000,5,3.75,3580,14275,1999,47.5322,-122.056
437000,3,1.75,2220,17568,1967,47.749,-122.083
240000,3,1.5,1010,10350,1969,47.379,-122.29
395000,2,1,1440,7808,1949,47.7431,-122.336
320000,3,1,1230,7492,1955,47.7633,-122.315
525000,3,1.75,1710,7350,1981,47.699,-122.167
260000,3,3,2390,8993,1988,47.3532,-122.306
450000,3,2.75,2840,39324,1988,47.3076,-122.101
310000,5,3,2270,5001,1989,47.5539,-122.3
440000,3,2.5,2290,6302,1997,47.435,-122.107
458450,4,1,1330,9715,1957,47.6038,-122.122
200000,3,1,1200,10703,1918,47.5209,-122.28
430000,3,2.25,2160,6527,1987,47.7292,-122.212
360000,3,1,1120,10500,1966,47.7267,-122.226
311000,4,2.5,2090,11645,1962,47.4759,-122.299
615000,3,3.25,1470,1152,2003,47.6516,-122.337
575000,3,1.75,2270,10136,1979,47.535,-122.056
430000,3,1.75,1440,4025,1917,47.567,-122.38
400000,3,1.5,1200,4800,1962,47.6084,-122.136
340000,3,1.75,1720,10710,1957,47.5092,-122.362
351000,1,0.75,930,6600,1924,47.7127,-122.296
440000,4,2.5,2400,8038,2002,47.4881,-122.143
298000,4,2.5,1960,11798,1999,47.3293,-122.205
300000,4,1.75,1890,9205,1964,47.774,-122.348
310000,3,2.25,1590,3056,2001,47.5432,-122.293
500000,4,2.5,2590,9354,1993,47.7703,-122.193
343000,3,2.5,1270,2509,2004,47.5357,-122.365
415000,2,2.25,1130,2191,2010,47.6861,-122.103
410000,3,2.5,1860,15457,1997,47.7383,-121.955
320000,2,1,1802,11225,1961,47.7205,-122.323
1990000,5,3,4480,5000,1902,47.6275,-122.315
253000,2,1,1310,7128,1980,47.3958,-122.189
630000,3,2.5,2320,32772,1992,47.6304,-121.988
216000,2,1,1130,12500,1953,47.4514,-122.187
540000,3,2.5,2180,11100,1983,47.717,-122.101
300000,3,2.75,2340,12282,1978,47.7379,-122.289
969950,3,2.5,2830,3750,2014,47.6798,-122.385
715000,3,1,1610,7680,1956,47.6038,-122.303
1320000,5,2.75,2410,19447,1968,47.5549,-122.211
1440000,4,2.75,2660,9547,1968,47.616,-122.218
305000,3,1,1030,5350,1924,47.4905,-122.206
458000,3,4,1390,1569,2006,47.671,-122.269
275000,3,1.75,1580,8775,1942,47.4845,-122.335
550000,3,2.75,2330,4780,1930,47.3459,-122.326
700000,3,1,1570,4000,1908,47.6575,-122.346
640000,4,3,2940,5763,1955,47.5589,-122.295
352000,3,0.75,1240,7200,1947,47.7298,-122.342
301500,3,1,1410,7419,1969,47.534,-122.173
630000,4,2.5,2190,9880,1979,47.6926,-122.186
340000,3,2.5,3040,6255,1999,47.3817,-122.206
477500,4,1.75,1860,9364,1953,47.731,-122.301
285000,3,2.5,1690,7460,1997,47.4964,-122.353
255000,3,2.75,1900,16117,1958,47.3144,-122.278
830000,6,3,2530,9000,1978,47.6716,-122.199
539950,3,2.25,1860,1558,2014,47.7006,-122.339
980000,3,2.25,2390,4590,1941,47.6615,-122.276
735000,4,2.5,3100,8529,1990,47.6252,-122.029
536000,5,2.25,2650,9140,1965,47.7772,-122.387
575000,3,2,1520,5000,1945,47.6733,-122.389
500000,2,1,1510,4000,1924,47.6917,-122.38
285500,4,1.75,1960,7950,1967,47.3109,-122.377
498000,4,2.75,2270,7375,1973,47.7222,-122.168
607000,4,2.5,2100,8220,1975,47.6733,-122.145
199000,3,1,1000,8512,1991,47.2151,-121.993
492500,4,2.75,2760,18306,1978,47.7302,-122.215
585000,4,2.5,2840,11044,2001,47.7134,-122.237
326995,3,2.5,1860,5321,2000,47.3848,-122.033
372500,4,2.25,1920,9660,1968,47.4544,-122.143
528000,2,0.75,840,40642,1937,47.404,-122.447
400000,3,1.5,2390,32109,1975,47.3028,-122.102
344000,4,2.5,2100,8501,1993,47.1951,-122.01
625000,3,2,1880,4000,1950,47.6375,-122.391
304950,3,1.75,1350,9000,1987,47.4487,-121.773
381500,2,2,2160,35183,1985,47.312,-122.115
215000,3,1.75,1430,13399,1946,47.4787,-122.275
345000,5,1.75,2840,12870,1925,47.4961,-122.235
363000,3,0.75,2510,20000,1961,47.2871,-122.287
240000,3,1,1690,20063,1913,47.3556,-122.294
548050,2,2,1930,5479,2005,47.7054,-122.011
314000,2,1,720,4920,1941,47.5352,-122.371
400000,5,1.75,2300,6720,1905,47.528,-122.32
247000,1,1,460,4120,1937,47.4868,-122.199
540000,2,1.75,1240,4120,1906,47.6689,-122.314
410000,4,2.5,1900,15123,1995,47.5015,-121.772
525000,3,1.75,2120,9146,1981,47.6475,-122.064
820000,4,2.5,2440,5737,1929,47.6472,-122.367
1250000,4,2.25,3300,15375,1933,47.526,-122.225
244000,2,1,1180,10200,1955,47.4358,-122.336
275000,1,1,520,4800,1930,47.5533,-122.363
446950,5,2.5,2250,7945,1977,47.7316,-122.221
457000,3,2.5,2050,5694,2004,47.5331,-121.855
320000,4,1.5,1310,137214,1926,47.362,-122.316
210000,3,1.5,1250,9484,1969,47.3675,-122.147
220000,4,2.5,2130,9100,1978,47.3815,-122.169
589000,3,2,2250,8800,1925,47.5737,-122.409
435000,4,2,1880,3840,1904,47.5929,-122.303
375000,3,1,1520,10798,1953,47.7635,-122.262
1740000,4,3.5,4010,9654,2007,47.5891,-122.2
970000,3,2.25,3400,10000,1983,47.6846,-122.284
705000,2,1.75,2320,6755,1946,47.6398,-122.403
915557,5,3.25,3740,11536,1984,47.5599,-122.108
259000,4,1.5,1810,9000,1960,47.4911,-122.322
1700000,2,2.25,3170,3000,1900,47.6291,-122.351
427000,3,1.75,1680,8610,1969,47.7246,-122.173
390000,2,1,930,3100,1911,47.5943,-122.302
363000,3,2.5,2390,8000,1995,47.3895,-122.154
612000,4,2.5,2680,3626,1928,47.6727,-122.361
230000,4,3,1680,6003,1997,47.2885,-122.218
580000,3,1.75,1570,2600,1931,47.6867,-122.37
770000,3,1,2230,3200,1918,47.6334,-122.356
207200,4,2,1260,8400,1991,47.1946,-122
525000,3,2,1790,11430,1985,47.6319,-122.035
925000,3,2.5,2440,7419,1961,47.6857,-122.334
883000,4,2.25,2410,4000,1910,47.6727,-122.316
455000,4,2.5,1780,2992,2003,47.7633,-122.149
343500,3,2.5,1900,5194,2004,47.4391,-122.117
397000,3,1.75,1640,11730,1967,47.7351,-122.189
180500,2,1,850,5000,1976,47.3817,-122.314
310000,3,2.75,2150,6576,1926,47.7539,-122.308
315000,4,2.5,2780,3969,2005,47.3992,-122.164
718000,3,1,1030,4958,1952,47.6647,-122.277
279950,3,1.75,1930,7267,1977,47.3217,-122.205
689000,3,2.5,2080,9612,1940,47.7293,-122.283
828000,4,2.5,3520,9901,1998,47.6084,-122.011
150000,2,1,890,8100,1942,47.4839,-122.34
1680000,5,3.25,4860,23723,1989,47.5767,-122.215
217450,3,1,1040,5000,1959,47.5122,-122.358
677000,4,2.5,2820,4174,2004,47.7112,-122.226
361000,2,2.5,1320,48787,2004,47.5157,-121.924
620000,3,2.5,2590,7237,2004,47.7113,-122.309
176000,3,2.25,1540,5449,1989,47.29,-122.358
330000,3,1,960,7218,1969,47.7278,-122.226
290000,3,2.5,1190,8175,1986,47.4556,-122.203
711000,4,2.5,2770,9532,1988,47.5688,-122.012
1100000,5,3.25,4010,12110,2003,47.5228,-122.151
257500,3,2,1140,7078,1991,47.4057,-122.185
240000,4,1,1910,16320,1934,47.5151,-122.366
645000,4,2.5,2340,8955,1990,47.6283,-122.026
499000,2,1.75,1170,2400,1903,47.6653,-122.333
321000,3,1,1290,9526,1961,47.7111,-122.213
449000,3,2.5,1810,1658,1998,47.6955,-122.376
515000,3,2.5,1820,5280,1949,47.6892,-122.375
456000,4,1.5,2220,12385,1978,47.6734,-122.185
515500,4,2.5,2920,7700,2003,47.7351,-121.975
576925,4,2.5,2630,6100,2004,47.7735,-122.167
243000,3,1.75,1320,10416,1996,47.3902,-122.208
253400,3,2,1400,8640,1968,47.3182,-122.319
292000,3,2.5,1600,3580,2000,47.4939,-122.261
271500,3,2.5,1490,8005,1976,47.4359,-122.165
765000,2,2.5,2170,6750,2012,47.7115,-122.014
375000,3,3.25,1280,1730,2005,47.7032,-122.36
382880,3,2,1620,9566,1968,47.474,-122.146
475000,3,1.5,1240,8738,1959,47.5849,-122.17
462000,3,1.75,1300,2580,1919,47.674,-122.319
762400,3,1.75,2430,14607,1949,47.5588,-122.211
330000,4,1.5,1890,7540,1967,47.7534,-122.318
473000,3,2.25,1890,12236,1978,47.6232,-122.047
550000,3,1.5,2440,7200,1949,47.5604,-122.274
449500,3,2.25,1780,7280,1972,47.723,-122.215
744000,4,2.75,2830,13059,1998,47.595,-121.986
700000,4,2,2490,4700,1952,47.5254,-122.392
317950,3,2.5,1980,4500,2012,47.3671,-122.113
542950,3,2.5,2070,39768,1988,47.7696,-122.036
490000,3,1.75,1490,11360,1975,47.5896,-122.12
760000,4,3.5,3090,4060,1992,47.5733,-122.287
475000,3,2.25,1580,8659,1961,47.7599,-122.215
1700000,5,4.5,5190,23716,1987,47.5846,-122.223
435000,3,2.75,2692,6197,2007,47.3569,-122.202
399000,3,2.5,1740,3690,2000,47.5345,-121.867
627000,3,2,1940,3800,1927,47.6842,-122.309
412000,3,1.5,1320,8000,1957,47.6027,-122.122
845000,4,2.5,3360,40471,1994,47.742,-122.035
373000,3,1.75,1850,9655,1959,47.7358,-122.319
725000,4,2.25,2880,8882,1965,47.6999,-122.284
376000,6,2.5,2420,11662,1965,47.4459,-122.278
552500,3,1,2020,4120,1929,47.5514,-122.271
365000,5,2,2280,19000,1924,47.4683,-122.359
700000,4,2.5,3010,46173,1996,47.6471,-121.964
315000,4,2.25,2550,9736,1967,47.3193,-122.212
660000,3,2.25,2280,6150,1984,47.5423,-122.385
340000,4,2.5,2450,6941,2006,47.4006,-122.162
660500,5,2.5,2950,5500,1918,47.5785,-122.293
280000,1,1,690,1950,1928,47.6849,-122.374
267000,1,1,800,2480,1919,47.5581,-122.316
230000,2,1,1470,25661,1932,47.4878,-122.13
417000,3,2.25,1840,11403,1993,47.4862,-121.797
252000,3,1,1170,9730,1968,47.4562,-122.196
791000,5,1.75,2344,4800,1921,47.6537,-122.335
339000,3,1.75,1150,13278,1966,47.6384,-121.969
158000,3,1,1140,10477,1942,47.4874,-122.306
535000,3,1,1660,5100,1957,47.5323,-122.383
818900,3,1,1080,4120,1919,47.6771,-122.319
550000,4,2,1720,4000,1950,47.6651,-122.285
240000,2,1,590,8717,1953,47.7343,-122.335
590000,3,3.25,1290,1230,2008,47.6367,-122.37
369300,3,1.5,1480,21320,1967,47.5234,-122.043
510000,4,2.5,2600,118666,1981,47.54,-121.97
262500,3,1,970,7854,1980,47.4899,-122.185
900000,6,3,2620,4350,1957,47.678,-122.373
1100000,4,3.5,4560,41636,1995,47.5589,-122.116
368000,3,1.75,1750,14400,1951,47.4535,-122.361
825000,4,3.5,3620,6499,2003,47.7326,-122.36
343500,3,2,1660,7509,2002,47.4872,-122.144
273500,4,1,1360,6000,1944,47.4783,-122.285
1000000,3,2.5,2044,5610,1996,47.6791,-122.209
770000,5,3,2370,6000,1926,47.6645,-122.358
225000,3,1,1660,7210,1963,47.3394,-122.281
345000,4,1,2020,18150,1955,47.739,-122.249
450000,3,2.5,2530,8116,2001,47.7597,-122.167
334850,2,1,870,5635,1948,47.5676,-122.398
605000,5,3,3670,9600,1955,47.5648,-122.316
760000,5,3.5,3180,14000,1997,47.5501,-122.128
390000,2,1.5,1870,12960,1926,47.5234,-122.288
488000,3,2.5,1940,5660,2001,47.7511,-122.17
3300000,3,3.25,4220,41300,1958,47.6083,-122.11
608000,3,2,2400,217800,1975,47.4166,-121.94
1390000,3,2.25,2930,6000,2000,47.6301,-122.301
299950,2,1,800,3000,1904,47.5602,-122.292
818000,3,3.25,2200,4800,1943,47.6551,-122.353
355000,3,2.5,2400,9701,1990,47.3081,-122.392
1860000,5,3.25,5570,9600,1952,47.6708,-122.262
660000,3,3.25,1980,2850,1987,47.6597,-122.331
2370000,3,2.25,3530,17450,1930,47.5358,-122.213
1210000,4,2.5,3430,35120,1984,47.6484,-122.182
475000,3,1.5,1930,11092,1983,47.634,-122.033
362950,4,1.75,2140,159865,1960,47.4235,-122.218
452000,3,1.75,1110,9012,1966,47.6563,-122.131
315000,3,1.75,1970,8200,1964,47.4731,-122.327
330950,3,2.5,1630,2844,2003,47.5413,-122.288
535000,5,2.25,2520,49222,1978,47.4918,-122.064
479000,4,2.25,2270,9464,1940,47.5007,-122.359
340000,3,2.5,1212,1174,2004,47.7145,-122.311
312000,4,2,1890,8362,1966,47.4377,-122.279
270000,3,2.5,1770,7336,1996,47.3639,-122.185
529999,3,2.5,1710,1664,2003,47.6456,-122.383
587100,2,1,1190,6967,1946,47.5896,-122.243
459800,3,2,1690,16061,1984,47.6359,-122.035
451000,4,1.75,1680,7800,1966,47.6286,-122.118
2480000,3,3.25,4340,4947,1993,47.6709,-122.406
525000,3,2.25,2040,435600,1983,47.2328,-121.945
250000,2,1,1110,26051,1951,47.4711,-122.291
475000,5,2,2040,6180,1908,47.5503,-122.28
230000,3,1.5,1330,9548,1967,47.3675,-122.11
581000,4,1,1630,2566,1921,47.6183,-122.3
415000,3,1,1520,9030,1956,47.587,-122.134
522500,3,1,1520,9030,1956,47.587,-122.134
383000,3,1.5,1340,7725,1967,47.5389,-122.173
315000,3,1.75,2500,8289,1958,47.4973,-122.177
591000,3,2,1460,3600,1902,47.6123,-122.314
750000,4,2.25,3140,12150,1979,47.6361,-122.047
430000,3,1.75,2150,4333,1956,47.5537,-122.388
510000,3,2.5,2310,53578,1981,47.7677,-122.135
480000,2,1,710,4800,1950,47.6212,-122.298
538000,3,1,1460,7200,1906,47.6875,-122.336
464000,2,2.75,730,5000,1929,47.5381,-122.374
476000,3,2.5,1440,3840,2001,47.6873,-122.043
349500,3,2,1130,16875,1947,47.7489,-122.3
270000,3,2.25,1810,8262,1981,47.2994,-122.37
740000,3,2.5,2710,18480,1978,47.7256,-122.259
395000,4,2.5,2740,8336,1990,47.3904,-122.176
339900,3,2.5,1470,4675,1999,47.5261,-121.827
539000,3,2.5,2830,9972,2006,47.7382,-121.975
400000,3,1,1410,9704,1983,47.6203,-122.036
225000,3,2.5,2170,11745,1967,47.4342,-122.17
330000,3,2.25,1340,4080,1907,47.5722,-122.291
1390000,3,3,2480,5500,1950,47.6466,-122.404
490000,3,2.75,1990,31200,1986,47.5544,-122.035
260000,4,2.75,2240,7200,1967,47.3357,-122.275
469900,4,2.5,2990,8913,1991,47.4353,-122.159
740000,4,2.25,2920,46355,1998,47.569,-121.962
148900,4,1.75,1700,6000,1967,47.3252,-122.208
475000,2,2.5,1620,14467,1981,47.6306,-122.035
415000,2,1,760,4000,1944,47.6896,-122.396
229500,3,1,1230,6000,1967,47.3256,-122.209
1360000,5,3.75,4960,13990,2001,47.5491,-122.137
385000,4,2.5,2030,11375,1969,47.7765,-122.261
230000,3,2.25,1830,11331,1965,47.2899,-122.287
425000,2,1,970,2700,1926,47.6852,-122.312
238000,2,1,750,6480,1943,47.5195,-122.35
968060,4,2.5,2620,16200,1950,47.6623,-122.196
921000,4,1.5,2220,9496,1954,47.6233,-122.206
380000,5,1.75,3000,6000,1958,47.492,-122.225
285000,1,1,1060,54846,1935,47.4716,-122.445
449000,4,2.5,1980,5400,1998,47.5182,-122.207
625000,4,1,1600,5500,1946,47.6983,-122.393
318989,4,2.25,2000,9000,1978,47.3125,-122.387
445000,3,1.5,1310,1266,2002,47.5663,-122.408
959000,3,2.5,3320,11875,1979,47.7212,-122.26
330000,3,2.5,2370,9102,1990,47.3067,-122.394
425000,2,1.5,830,1241,2005,47.6363,-122.368
280000,3,1,940,7913,1948,47.7657,-122.321
476500,4,2.5,2250,50155,1998,47.449,-121.756
556000,3,2.25,2020,3600,1998,47.6678,-122.165
1860000,4,5.25,5240,320917,2006,47.5605,-121.905
637000,4,3.5,4083,68377,2005,47.3114,-122.262
405000,3,2,1450,6081,1969,47.7522,-122.278
895990,4,2.75,3555,6565,2014,47.6847,-122.017
259000,3,2,1610,14046,1933,47.7704,-122.264
420000,2,1,960,112384,1955,47.7642,-122.234
518000,3,2.5,1680,2096,2008,47.6904,-122.37
425000,3,1.75,1380,8182,1942,47.7513,-122.349
182500,2,1,1040,13920,1973,47.3756,-122.306
549900,3,1.5,1380,3031,1929,47.6889,-122.38
445000,3,1.75,1850,16863,1980,47.7166,-122.225
452000,2,1.75,1740,5400,1946,47.6971,-122.282
559000,3,2.5,2010,5200,1989,47.7142,-122.203
3300000,5,6.25,8020,21738,2001,47.5675,-122.189
250000,4,1.75,1860,7350,1977,47.3979,-122.174
1230000,5,4,4390,6656,2008,47.648,-122.397
276500,4,2.25,2380,128937,1960,47.4253,-122.043
440000,4,2.5,2880,7386,1987,47.4397,-122.15
543200,6,2.25,2820,15600,1940,47.4635,-122.362
250000,1,1,750,4000,1918,47.5243,-122.39
625000,4,2.5,1750,9000,1977,47.6403,-122.105
549900,2,1.75,1140,936,2014,47.6647,-122.284
430000,4,1.5,1560,6534,1962,47.6012,-122.152
835000,3,2.5,2960,6856,2009,47.5906,-122.057
409500,4,2.75,2140,13000,1968,47.7683,-122.252
329000,4,2.5,1600,6765,1947,47.5469,-122.365
940000,4,2.75,2080,4000,1912,47.6737,-122.358
539950,3,2,1560,3200,1910,47.6398,-122.356
579950,4,2.5,2880,213444,1984,47.2887,-122.109
881000,5,3,2510,4125,1925,47.5968,-122.29
243950,2,1,1120,35500,1961,47.2411,-122.043
658000,4,2.75,3310,6166,2008,47.521,-121.877
218250,3,1.5,1080,9774,1968,47.3155,-122.401
655000,4,2.5,2860,12394,1999,47.5832,-122.026
255000,3,2,1490,7599,1990,47.3687,-122.088
215000,3,1,1210,7175,1918,47.5339,-122.356
1270000,3,1.75,2240,5657,1941,47.6621,-122.27
2920000,4,4.75,4575,24085,1926,47.6263,-122.284
424305,3,2.5,1600,5960,1910,47.4758,-122.265
560000,4,2.5,2260,3713,2003,47.7247,-122.165
130000,3,1,1200,7000,1908,47.5883,-122.384
468000,4,2.5,2480,176418,1927,47.1941,-122.038
480000,5,3,2240,15435,1952,47.7426,-122.288
475000,3,1.75,1550,4054,1926,47.6743,-122.301
285000,4,1.75,2130,8151,1967,47.3932,-122.201
765000,5,3,2870,5700,1964,47.6621,-122.33
208000,2,1,1160,5750,1924,47.5322,-121.829
372000,3,2.5,2430,5000,2001,47.3786,-122.127
451000,5,2.75,2830,8925,1967,47.731,-122.179
442200,4,1.75,1620,8132,1974,47.6788,-122.11
330000,4,2.5,2510,8580,1991,47.295,-122.37
335000,3,1.75,1790,5120,1949,47.5277,-122.355
280000,3,2,1640,13249,1995,47.3589,-122.281
625000,3,1.75,2240,6050,1950,47.5658,-122.4
345000,3,2.5,1870,3584,2003,47.4521,-122.121
255950,4,1,1500,11050,1964,47.4509,-122.088
570000,4,1,1490,6000,1918,47.5518,-122.385
273148,3,1.75,1710,7210,1974,47.4094,-122.175
246500,3,2.5,1620,7686,1989,47.3613,-122.053
349950,5,2.5,2250,7176,1983,47.4486,-122.194
545000,4,2,1700,2350,1926,47.6865,-122.366
403000,3,2.5,1502,1400,2005,47.6951,-122.305
299950,4,2.5,1900,4054,2003,47.3767,-122.124
792000,3,2.5,3320,12840,1990,47.5783,-121.994
418000,5,2.5,1980,10205,1929,47.699,-122.307
332500,4,1,1670,8102,1944,47.4692,-122.355
212000,2,1,1070,7386,1949,47.5434,-122.298
542000,2,2.25,1800,2819,1979,47.6104,-122.113
622500,4,2.5,2980,8107,2000,47.5389,-121.876
260000,3,1.75,1670,8511,1985,47.3257,-122.276
525000,3,1.75,2620,38350,1977,47.4619,-121.991
975000,5,3.5,5470,35071,1976,47.6368,-122.159
1140000,4,1.75,3080,6500,1941,47.6353,-122.402
500000,3,1,940,10360,1964,47.688,-122.19
554000,5,2.25,1870,11411,1961,47.7445,-122.289
